image_path,text,theme,theme_num,sentiment,sentiment_num,emotion,emotion_num,dominant_colour,dominant_colour_num,attention_score,attention_score_num,trust_safety,trust_safety_num,del1,target_audience_num,predicted_ctr,predicted_ctr_num,likelihood_shares,likelihood_shares_num,keywords,del2,del3,object_detected,img_desc
sample_1792.jpg,Ignoring weather alerts is dangerous - plan your trip with expert help,Travel,4,Negative,1,Fear,4,Yellow,6,Medium,1,Unsafe,1,Investors,6,Medium,1,Low,2,weather alerts danger,,,Mountain,rock formation near mountain lake sunrise
sample_1793.jpg,Do not let the cold catch you - pack proper gear for survival,Travel,4,Negative,1,Fear,4,Green,3,High,0,Unsafe,1,Families,8,High,0,High,0,cold gear survival,,,Mountain,mountain pass covered in mist filetype-png
sample_1794.jpg,Unprepared hikers face serious risks - learn safety tips before you go,Travel,4,Negative,1,Fear,4,Red,0,Medium,1,Unsafe,1,Professionals,9,Low,2,Medium,1,risks safety tips,$10 off,,Mountain,hiker standing on ridge with backpack
sample_1795.jpg,Do not underestimate the terrain - choose a guided route for security,Travel,4,Negative,1,Fear,4,Black,1,High,0,Unsafe,1,Food Lovers,1,Low,2,Medium,1,terrain guided route,$899,Sign Up,Mountain,cable car interior glass windows panoramic view
sample_1796.jpg,Avalanches happen without warning - stay safe with professional mountain monitoring,Travel,4,Negative,1,Fear,4,Yellow,6,Medium,1,Unsafe,1,Professionals,9,Low,2,Low,2,avalanches warning safe,$14.99,,Mountain,snowy forest trail lined with fir trees
sample_1797.jpg,Getting stranded is a real threat - travel with a reliable group,Travel,4,Negative,1,Fear,4,Green,3,Medium,1,Unsafe,1,Investors,6,Low,2,High,0,stranded threat group,$9.99,,Mountain,mountain campsite tent under starry night
sample_1798.jpg,Do not ignore altitude sickness signs - protect your health on high peaks,Travel,4,Negative,1,Fear,4,White,4,Low,2,Unsafe,1,Travelers,5,High,0,Medium,1,altitude sickness health,$899,,Mountain,rocky downhill path with safety ropes filetype-png
sample_1799.jpg,Slippery rocks cause bad falls - wear the right boots for traction,Travel,4,Negative,1,Fear,4,Blue,2,Medium,1,Unsafe,1,Professionals,9,Low,2,High,0,slippery rocks boots,$14.99,,Mountain,elevated viewpoint platform overlooking valley sunrise
sample_1800.jpg,Losing your way is easy - carry a map and compass always,Travel,4,Negative,1,Fear,4,Black,1,High,0,Unsafe,1,Travelers,5,Low,2,Medium,1,losing way map,20% off,,Mountain,mountain ranger guiding group with map filetype-png
sample_1801.jpg,Unlock exclusive rewards and feel pure joy every time you swipe this card,Finance,5,Positive,0,Joy,0,Red,0,High,0,Safe,0,Food Lovers,1,High,0,Medium,1,rewards joy card,$10 off,Buy Now,Card,silver chip credit card on marble filetype-png
sample_1802.jpg,Experience the thrill of unlimited cash back on every single purchase you make,Finance,5,Positive,0,Joy,0,Grey,5,High,0,Safe,0,Car Enthusiasts,4,Medium,1,High,0,cash back thrill,30% off,Buy Now,Card,closeup glossy black credit card background dark
sample_1803.jpg,Shop till you drop and smile big with amazing bonus points everywhere,Finance,5,Positive,0,Joy,0,Yellow,6,Medium,1,Safe,0,Families,8,High,0,Low,2,shopping bonus points,$199,Subscribe,Card,hand holding gold premium card over wood
sample_1804.jpg,Get instant approval and start enjoying the freedom you deserve right now,Finance,5,Positive,0,Joy,0,Yellow,6,Low,2,Safe,0,Fashionistas,3,Medium,1,Medium,1,instant approval freedom,$14.99,Try Now,Card,minimalist white card with blue hologram
sample_1805.jpg,Turn your daily spending into exciting travel rewards with this premium card,Finance,5,Positive,0,Joy,0,Blue,2,High,0,Safe,0,Investors,6,Low,2,Low,2,travel rewards spending,25% off,Subscribe,Card,stacked debit and credit cards on glass
sample_1806.jpg,Feel the rush of approval and grab your dream items today,Finance,5,Positive,0,Joy,0,White,4,Medium,1,Safe,0,Young Adults,7,Medium,1,Medium,1,approval dream items,$19.99,Subscribe,Card,tap contactless chip credit card in motion
sample_1807.jpg,Celebrate every purchase with big rewards and zero stress for you,Finance,5,Positive,0,Joy,0,Black,1,Medium,1,Safe,0,Food Lovers,1,Medium,1,High,0,purchase rewards stress,$899,Try Now,Card,new sleek titanium card with embossed logo
sample_1808.jpg,Discover the happiness of building credit while buying what you love,Finance,5,Positive,0,Joy,0,Yellow,6,Low,2,Safe,0,Fashionistas,3,High,0,Medium,1,happiness credit building,50% off,Shop Now,Card,credit card beside coffee cup flat lay
sample_1809.jpg,A reliable card for your daily shopping needs and simple rewards,Finance,5,Neutral,2,Joy,0,Brown,7,High,0,Questionable,2,Fashionistas,3,Low,2,High,0,reliable card shopping,$49.99,Get Started,Card,credit card on travel passport and tickets
sample_1810.jpg,Earn steady points on groceries and gas with this solid choice,Finance,5,Neutral,2,Joy,0,Brown,7,Medium,1,Questionable,2,Professionals,9,Low,2,Medium,1,points groceries gas,$49.99,Sign Up,Card,digital wallet interface showing card details
sample_1811.jpg,Manage your budget easily with a card that works for you,Finance,5,Neutral,2,Joy,0,Blue,2,Medium,1,Questionable,2,Fashionistas,3,Medium,1,Medium,1,budget manage easily,$19.99,Buy Now,Card,filled credit card slot in vending machine
sample_1812.jpg,Get the things you need and enjoy some cash back too,Finance,5,Neutral,2,Joy,0,Black,1,High,0,Questionable,2,Professionals,9,Medium,1,Medium,1,cash back needs,$19.99,,Card,metallic card shimmering under bright light filetype-png
sample_1813.jpg,Stop paying ridiculous annual fees and keep more money in your pocket,Finance,5,Negative,1,Anger,1,White,4,Low,2,Unsafe,1,Travelers,5,Medium,1,High,0,annual fees money,$499,,Card,credit card with chip and magnetic stripe
sample_1814.jpg,Say goodbye to hidden charges and finally take control of your finances,Finance,5,Negative,1,Anger,1,Green,3,Low,2,Unsafe,1,Tech Enthusiasts,2,Medium,1,Low,2,hidden charges control,10% off,Shop Now,Card,card silhouette against city night skyline
sample_1815.jpg,Why settle for average rewards when you can have so much more,Finance,5,Negative,1,Anger,1,Blue,2,High,0,Unsafe,1,General,0,Medium,1,High,0,average rewards settle,30% off,Try Now,Card,hand swapping old card for new one
sample_1816.jpg,Do not let bad credit hold you back any longer apply now,Finance,5,Negative,1,Anger,1,Green,3,Low,2,Unsafe,1,Food Lovers,1,Low,2,Low,2,bad credit apply,$9.99,,Card,credit card placed beside smartphone screen
sample_1817.jpg,Fed up with declined transactions switch to a card that works everywhere,Finance,5,Negative,1,Anger,1,White,4,High,0,Unsafe,1,Car Enthusiasts,4,Low,2,Medium,1,declined transactions switch,$29.99,Get Started,Card,closeup of embossed card number and name
sample_1818.jpg,Stop throwing money away on interest and start saving with this card,Finance,5,Negative,1,Anger,1,Green,3,Low,2,Unsafe,1,Young Adults,7,High,0,Low,2,interest money saving,25% off,Book Now,Card,card with secure chip glowing blue filetype-png
sample_1819.jpg,Reject the status quo and get the perks you actually deserve,Finance,5,Negative,1,Anger,1,Yellow,6,Low,2,Unsafe,1,Fashionistas,3,Low,2,High,0,status quo perks,,Buy Now,Card,fashionable woman holding card in pocket
sample_1820.jpg,Tired of waiting weeks for approval get instant decisions with this card,Finance,5,Negative,1,Anger,1,White,4,High,0,Unsafe,1,Fashionistas,3,Low,2,High,0,waiting approval instant,$499,,Card,credit card floating above crystal surface
sample_1821.jpg,Stop paying hidden fees that eat away your hard earned cash every month,Finance,5,Neutral,2,Anger,1,Brown,7,Medium,1,Questionable,2,Professionals,9,Low,2,Low,2,fees costs money,30% off,Subscribe,Card,silver credit card chip closeup filetype-png
sample_1822.jpg,Fed up with high interest rates on your purchases - find a better option,Finance,5,Neutral,2,Anger,1,Green,3,Medium,1,Questionable,2,General,0,Medium,1,Low,2,rates interest option,,Book Now,Card,hand holding contactless payment card
sample_1823.jpg,Why deal with complex fine print when you can get simple terms instead,Finance,5,Neutral,2,Anger,1,Yellow,6,Low,2,Questionable,2,Tech Enthusiasts,2,Medium,1,High,0,terms print simple,$14.99,Try Now,Card,luxury metal credit card glossy surface
sample_1824.jpg,Tired of waiting days for approval - get a fast decision on your application,Finance,5,Neutral,2,Anger,1,White,4,Medium,1,Questionable,2,General,0,Low,2,Low,2,approval fast decision,$29.99,Try Now,Card,digital wallet app on smartphone screen
sample_1825.jpg,Your money stays safe with advanced fraud protection that works around the clock,Finance,5,Positive,0,Trust,2,Brown,7,Medium,1,Safe,0,Families,8,Low,2,High,0,safe fraud protection,$29.99,Shop Now,Card,security lock and shield icon vector
sample_1826.jpg,Count on a card that delivers reliable performance whenever you need to pay,Finance,5,Positive,0,Trust,2,Brown,7,Medium,1,Safe,0,Investors,6,Medium,1,Medium,1,reliable performance pay,20% off,Order Now,Card,transparent card with holographic design
sample_1827.jpg,Experience total peace of mind knowing every transaction is secure and verified instantly,Finance,5,Positive,0,Trust,2,Blue,2,High,0,Safe,0,Investors,6,Low,2,Medium,1,peace secure transaction,25% off,Subscribe,Card,card statement with zero fees layout
sample_1828.jpg,Build a solid financial future with a partner you can trust completely today,Finance,5,Positive,0,Trust,2,White,4,Medium,1,Safe,0,Travelers,5,Low,2,Medium,1,future trust partner,$29.99,Book Now,Card,closeup of card magnetic stripe
sample_1829.jpg,No hidden fees or surprises - just honest straightforward value for your daily spending,Finance,5,Positive,0,Trust,2,Yellow,6,Medium,1,Safe,0,Fashionistas,3,High,0,Medium,1,honest value spending,25% off,Buy Now,Card,global acceptance map with credit card icons
sample_1830.jpg,Secure your finances with zero liability protection against any unauthorized charges or theft,Finance,5,Positive,0,Trust,2,Brown,7,Low,2,Safe,0,Young Adults,7,High,0,Low,2,secure finances liability,$199,Book Now,Card,customer support headset and card illustration
sample_1831.jpg,A trusted name in financial services giving you the stability you deserve now,Finance,5,Positive,0,Trust,2,Yellow,6,High,0,Safe,0,Professionals,9,Medium,1,Low,2,trusted stability services,25% off,Buy Now,Card,fast approval stamp on credit card
sample_1832.jpg,Depend on strong customer support whenever you have questions about your account balance,Finance,5,Positive,0,Trust,2,Grey,5,Medium,1,Safe,0,Car Enthusiasts,4,High,0,High,0,support account balance,$49.99,Book Now,Card,chip and pin authentication process diagram
sample_1833.jpg,Accepted worldwide wherever you shop - a standard choice for your everyday needs,Finance,5,Neutral,2,Trust,2,Yellow,6,Medium,1,Questionable,2,Food Lovers,1,Low,2,Medium,1,accepted worldwide choice,$199,Apply Now,Card,cash back reward coins beside card
sample_1834.jpg,Basic features designed to handle your daily transactions with ease and consistency,Finance,5,Neutral,2,Trust,2,White,4,High,0,Questionable,2,Professionals,9,Medium,1,Low,2,basic features transactions,$9.99,Try Now,Card,travel passport stamps with credit card
sample_1835.jpg,A straightforward option for managing your money with standard security features included,Finance,5,Neutral,2,Trust,2,Grey,5,Low,2,Questionable,2,Food Lovers,1,High,0,High,0,straightforward option managing,,Book Now,Card,premium rewards badge with trophy
sample_1836.jpg,Get reliable access to funds with a card that works almost everywhere,Finance,5,Neutral,2,Trust,2,Blue,2,Medium,1,Questionable,2,Fashionistas,3,High,0,Low,2,reliable access funds,15% off,Learn More,Card,card with built-in fraud detection shield
sample_1837.jpg,Unlock amazing rewards and points with every single purchase you make starting today,Finance,5,Positive,0,Excitement,3,Green,3,Low,2,Safe,0,Young Adults,7,Low,2,Low,2,rewards points purchase,$9.99,Apply Now,Card,cardholder hand tapping contactless terminal
sample_1838.jpg,Turn your spending into incredible travel adventures and exclusive experiences you will love,Finance,5,Positive,0,Excitement,3,Green,3,Medium,1,Safe,0,Food Lovers,1,High,0,Medium,1,travel adventures experiences,$5 off,Apply Now,Card,animated sparkles around luxury credit card
sample_1839.jpg,Feel the rush of earning cash back on everything you buy right now,Finance,5,Positive,0,Excitement,3,Black,1,High,0,Safe,0,Travelers,5,Medium,1,Medium,1,cash back rush,20% off,Book Now,Card,financial growth arrow with card overlay
sample_1840.jpg,Jump into a world of premium benefits and luxury perks waiting for you,Finance,5,Positive,0,Excitement,3,Red,0,Low,2,Safe,0,Professionals,9,High,0,High,0,premium benefits luxury,50% off,Shop Now,Card,standard card design with simple typography
sample_1841.jpg,Explore the new features on this card and see what you can earn today,Finance,5,Neutral,2,Excitement,3,Red,0,High,0,Questionable,2,General,0,Medium,1,Medium,1,new features card earn,,Get Started,Card,gold metal credit card closeup filetype-png
sample_1842.jpg,Discover the earning potential of this card and calculate your possible rewards now,Finance,5,Neutral,2,Excitement,3,Grey,5,High,0,Questionable,2,Young Adults,7,Low,2,Low,2,earning potential card rewards,$5 off,Learn More,Card,contactless credit card with chip illustration
sample_1843.jpg,Check out the travel benefits included with this card and plan your next trip,Finance,5,Neutral,2,Excitement,3,Grey,5,High,0,Questionable,2,Food Lovers,1,High,0,Medium,1,travel benefits card trip,,Try Now,Card,blue travel rewards credit card design
sample_1844.jpg,Consider upgrading your wallet with this new card option and enjoy fresh perks,Finance,5,Neutral,2,Excitement,3,Black,1,Low,2,Questionable,2,Professionals,9,Medium,1,Medium,1,upgrade wallet card perks,10% off,Sign Up,Card,black premium finance card glossy finish
sample_1845.jpg,Compare the rates and rewards of this card to find your best fit,Finance,5,Neutral,2,Excitement,3,Red,0,High,0,Questionable,2,Investors,6,Low,2,High,0,compare rates card rewards,$10 off,Book Now,Card,silver digital wallet interface smartphone screenshot
sample_1846.jpg,Try out the new digital tools that come with this smart card today,Finance,5,Neutral,2,Excitement,3,White,4,Low,2,Questionable,2,Food Lovers,1,Medium,1,Low,2,digital tools smart card,$199,Apply Now,Card,credit card security chip closeup illustration
sample_1847.jpg,Learn how this card offers flexible payment options for your big purchases now,Finance,5,Neutral,2,Excitement,3,Grey,5,Low,2,Questionable,2,Travelers,5,Medium,1,Medium,1,flexible payment card purchases,,,Card,minimalist credit card with zero fee badge
sample_1848.jpg,Find out how this card gives you access to exclusive events and offers,Finance,5,Neutral,2,Excitement,3,White,4,Low,2,Questionable,2,Tech Enthusiasts,2,High,0,Medium,1,exclusive access card events,,,Card,credit card with real time alert notification
sample_1849.jpg,Stop putting your money at risk with zero fraud protection on your card,Finance,5,Negative,1,Fear,4,Green,3,Medium,1,Unsafe,1,Investors,6,Medium,1,High,0,fraud protection card risk,,Shop Now,Card,plastic card showing annual fee warning
sample_1850.jpg,Watch out for hidden fees that can drain your account without any warning,Finance,5,Negative,1,Fear,4,Blue,2,Low,2,Unsafe,1,Travelers,5,Medium,1,Low,2,hidden fees card account,,Learn More,Card,metal card holographic pattern background
sample_1851.jpg,Do not let identity theft ruin your life - get a secure card now,Finance,5,Negative,1,Fear,4,Grey,5,Low,2,Unsafe,1,Families,8,High,0,High,0,identity theft secure card,$14.99,,Card,credit card emergency travel assistance icon
sample_1852.jpg,Avoid falling into a spiral of debt with high interest rate cards today,Finance,5,Negative,1,Fear,4,Green,3,Medium,1,Unsafe,1,General,0,Medium,1,Medium,1,debt spiral interest card,$5 off,Book Now,Card,credit card fraudulent skimming protection symbol
sample_1853.jpg,Protect yourself from data breaches by choosing a card with advanced security chips,Finance,5,Negative,1,Fear,4,Brown,7,Low,2,Unsafe,1,Fashionistas,3,Medium,1,Medium,1,data breaches security chips,,,Card,credit card chip and magnetic stripe side
sample_1854.jpg,Do not become a victim of skimming at the checkout - update your card,Finance,5,Negative,1,Fear,4,Grey,5,Low,2,Unsafe,1,Investors,6,Low,2,Medium,1,skimming victim checkout card,15% off,,Card,finance card with reward points infographic
sample_1855.jpg,High interest rates will cost you thousands - switch to a lower rate card,Finance,5,Negative,1,Fear,4,White,4,Low,2,Unsafe,1,General,0,Medium,1,Medium,1,high interest cost card,,Buy Now,Card,contactless payment wave hand illustration
sample_1856.jpg,Stop wasting hard earned money on excessive annual fees - choose a no fee card,Finance,5,Negative,1,Fear,4,Grey,5,High,0,Unsafe,1,Professionals,9,Low,2,Medium,1,annual fees money card,25% off,,Card,credit card interest rate comparison chart
sample_1857.jpg,Do not risk your savings online without a card that guarantees full reimbursement,Finance,5,Negative,1,Fear,4,Grey,5,Low,2,Unsafe,1,Young Adults,7,Medium,1,Medium,1,risk savings online card,,,Card,digital smart card app interface dashboard
sample_1858.jpg,Prevent damage to your credit score by avoiding risky prepaid cards with no reporting,Finance,5,Negative,1,Fear,4,Red,0,High,0,Unsafe,1,Families,8,Medium,1,Medium,1,credit score damage card,50% off,Shop Now,Card,credit card data breach lock icon
sample_1859.jpg,Do not get stuck overseas without a card that offers emergency travel assistance,Finance,5,Negative,1,Fear,4,Green,3,Medium,1,Unsafe,1,Car Enthusiasts,4,High,0,High,0,overseas emergency travel card,$9.99,,Card,credit card overseas travel assistance icon
sample_1860.jpg,Guard against card cloning fraud by using a card with real time alerts,Finance,5,Negative,1,Fear,4,Brown,7,Medium,1,Unsafe,1,Young Adults,7,Low,2,Medium,1,card cloning fraud alerts,$199,Subscribe,Card,secure credit card with biometric fingerprint
sample_1861.jpg,Watch your portfolio grow and feel the thrill of financial freedom right now,Finance,5,Positive,0,Joy,0,Yellow,6,Medium,1,Safe,0,Travelers,5,High,0,High,0,portfolio grow financial freedom,$10 off,Get Started,Stocks,green upward stock chart vector filetype-png
sample_1862.jpg,Smart investing today brings you the happy and wealthy retirement you deserve tomorrow,Finance,5,Positive,0,Joy,0,Blue,2,High,0,Safe,0,Professionals,9,Low,2,Medium,1,smart investing wealthy retirement,20% off,Book Now,Stocks,blue financial graph bars glossy icon
sample_1863.jpg,Experience the pure excitement of watching your investments soar to new heights daily,Finance,5,Positive,0,Joy,0,Green,3,Medium,1,Safe,0,Tech Enthusiasts,2,Low,2,High,0,excitement investments soar heights,$99,Sign Up,Stocks,golden bull statue wall street illustration filetype-png
sample_1864.jpg,Build the life you have always dreamed of with smart stock market gains,Finance,5,Positive,0,Joy,0,Yellow,6,Low,2,Safe,0,Fashionistas,3,Medium,1,Low,2,dreamed life smart gains,$14.99,Sign Up,Stocks,red down arrow stock ticker screenshot
sample_1865.jpg,Turn your savings into pure joy with high growth stocks picked for you,Finance,5,Positive,0,Joy,0,White,4,Low,2,Safe,0,Travelers,5,Low,2,Medium,1,savings joy high growth,25% off,Book Now,Stocks,sleek laptop displaying portfolio dashboard filetype-png
sample_1866.jpg,Start celebrating your financial wins today by choosing the right stocks for growth,Finance,5,Positive,0,Joy,0,Green,3,Low,2,Safe,0,Families,8,Low,2,Medium,1,celebrating financial wins growth,50% off,Shop Now,Stocks,modern office desk with financial newspapers
sample_1867.jpg,Invest in your future happiness today and watch your wealth grow like never before,Finance,5,Positive,0,Joy,0,Green,3,Low,2,Safe,0,General,0,Low,2,Medium,1,future happiness wealth grow,25% off,Subscribe,Stocks,closeup of hand holding golden coin
sample_1868.jpg,Feel good about your money again with reliable stocks that perform every single time,Finance,5,Positive,0,Joy,0,Red,0,Low,2,Safe,0,Tech Enthusiasts,2,Medium,1,Medium,1,reliable stocks perform money,$99,Try Now,Stocks,transparent glass jar filled with coins
sample_1869.jpg,A steady way to grow your savings for a comfortable and happy life ahead,Finance,5,Neutral,2,Joy,0,Yellow,6,Low,2,Questionable,2,General,0,Medium,1,Low,2,steady savings comfortable life,20% off,Get Started,Stocks,digital tablet showing line chart analytics
sample_1870.jpg,Learn how stocks work and enjoy the benefits of a balanced financial portfolio,Finance,5,Neutral,2,Joy,0,White,4,Medium,1,Questionable,2,Travelers,5,High,0,Low,2,learn stocks balanced portfolio,$9.99,Order Now,Stocks,stack of printed stock reports on table
sample_1871.jpg,Get decent returns on your investment and enjoy a reliable path to financial security,Finance,5,Neutral,2,Joy,0,Blue,2,Low,2,Questionable,2,Food Lovers,1,Medium,1,Low,2,decent returns investment security,$99,Book Now,Stocks,vibrant city skyline with stock ticker overlay
sample_1872.jpg,Manage your assets well and appreciate the slow but steady growth of your stocks,Finance,5,Neutral,2,Joy,0,Blue,2,Low,2,Questionable,2,Car Enthusiasts,4,Low,2,High,0,manage assets steady growth,50% off,Try Now,Stocks,professional portrait of trader with headset
sample_1873.jpg,Stop paying ridiculous hidden fees that eat away at your hard earned investment profits,Finance,5,Negative,1,Anger,1,Grey,5,Low,2,Unsafe,1,Professionals,9,High,0,Low,2,hidden fees investment profits,$199,Shop Now,Stocks,rustic wooden desk with vintage calculator
sample_1874.jpg,Are you sick and tired of watching your hard earned cash vanish every day,Finance,5,Negative,1,Anger,1,Brown,7,Low,2,Unsafe,1,Investors,6,Low,2,High,0,tired cash vanish daily,,,Stocks,abstract background of moving currency symbols
sample_1875.jpg,Do not let bad financial advice ruin your chances for a secure wealthy future,Finance,5,Negative,1,Anger,1,Blue,2,Low,2,Unsafe,1,Car Enthusiasts,4,High,0,Medium,1,bad advice ruin future,10% off,,Stocks,crisp white paper with bar graph illustration
sample_1876.jpg,Fight back against inflation destroying your savings and take control of your financial destiny,Finance,5,Negative,1,Anger,1,Black,1,High,0,Unsafe,1,Car Enthusiasts,4,Medium,1,Medium,1,inflation savings financial destiny,50% off,,Stocks,glowing neon sign reading stocks upward
sample_1877.jpg,Stop using outdated platforms that make trading stocks harder than it needs to be,Finance,5,Negative,1,Anger,1,Green,3,High,0,Unsafe,1,Fashionistas,3,Medium,1,Medium,1,outdated platforms trading stocks,$10 off,,Stocks,handwriting notes beside financial spreadsheet printout
sample_1878.jpg,You deserve better than watching the market crash without knowing how to protect yourself,Finance,5,Negative,1,Anger,1,Yellow,6,High,0,Unsafe,1,Professionals,9,High,0,Low,2,market crash protect yourself,$29.99,,Stocks,3d rendered gold bars stacked high filetype-png
sample_1879.jpg,Stop letting high fees steal your future wealth and switch to a smarter option,Finance,5,Negative,1,Anger,1,Blue,2,High,0,Unsafe,1,Investors,6,Low,2,Medium,1,high fees steal wealth,$5 off,,Stocks,minimalist infographic showing investment growth arrows
sample_1880.jpg,Missing out on market gains should not happen - demand better tools for investing,Finance,5,Negative,1,Anger,1,Brown,7,Low,2,Unsafe,1,Investors,6,Medium,1,Medium,1,market gains tools investing,$299,,Stocks,closeup of smartphone with trading app interface
sample_1881.jpg,Stop losing money on hidden fees - see these transparent stock options now,Finance,5,Neutral,2,Anger,1,Green,3,Low,2,Questionable,2,Investors,6,Medium,1,Low,2,fees transparent stock options,$49.99,Try Now,Stocks,stock line chart green arrow png
sample_1882.jpg,Fed up with slow results - switch to smarter stock trading tools,Finance,5,Neutral,2,Anger,1,Brown,7,Low,2,Questionable,2,Tech Enthusiasts,2,High,0,High,0,slow results trading tools,$9.99,Try Now,Stocks,financial dashboard candlestick chart png
sample_1883.jpg,Avoid the frustration of bad picks with this accurate stock data,Finance,5,Neutral,2,Anger,1,Blue,2,High,0,Questionable,2,Families,8,Medium,1,Low,2,frustration picks accurate data,$499,Learn More,Stocks,close-up of stock ticker screen green numbers
sample_1884.jpg,Tired of market uncertainty - check out these stable stock choices,Finance,5,Neutral,2,Anger,1,Yellow,6,Low,2,Questionable,2,Young Adults,7,Low,2,High,0,uncertainty stable choices,,Buy Now,Stocks,tablet displaying portfolio performance bar graph
sample_1885.jpg,Invest with total confidence using a platform designed for your security,Finance,5,Positive,0,Trust,2,Green,3,High,0,Safe,0,Tech Enthusiasts,2,Medium,1,Medium,1,confidence platform security,$899,Apply Now,Stocks,desktop monitor with real-time market data overlay
sample_1886.jpg,Proven strategies that help you pick winning stocks every single time,Finance,5,Positive,0,Trust,2,Red,0,Medium,1,Safe,0,General,0,High,0,Medium,1,strategies winning stocks,$49.99,Shop Now,Stocks,high-resolution image of bullish stock arrow
sample_1887.jpg,Secure your retirement with stocks that have stood the test of time,Finance,5,Positive,0,Trust,2,Red,0,High,0,Safe,0,Professionals,9,Low,2,High,0,retirement stable stocks,$29.99,Buy Now,Stocks,financial news website homepage screenshot png
sample_1888.jpg,Trust a system that prioritizes your financial growth above everything else,Finance,5,Positive,0,Trust,2,Black,1,Medium,1,Safe,0,Food Lovers,1,Medium,1,Medium,1,trust system growth,$299,Learn More,Stocks,hand holding smartphone with stock app interface
sample_1889.jpg,Dependable stock options that ensure your money works hard for you,Finance,5,Positive,0,Trust,2,Brown,7,High,0,Safe,0,Travelers,5,Medium,1,High,0,dependable options money,$299,Order Now,Stocks,vector illustration of diversified investment portfolio icons
sample_1890.jpg,Build real wealth with stocks that you can rely on always,Finance,5,Positive,0,Trust,2,Yellow,6,High,0,Safe,0,Car Enthusiasts,4,Medium,1,Medium,1,wealth reliable stocks,$14.99,Sign Up,Stocks,close-up of gold bars and stock certificate
sample_1891.jpg,Experience the peace of mind that comes with smart stock investing,Finance,5,Positive,0,Trust,2,Black,1,High,0,Safe,0,General,0,High,0,Low,2,peace mind investing,$499,Subscribe,Stocks,minimalist design of rising profit line chart
sample_1892.jpg,Choose the investment path that guarantees safety and steady long term gains,Finance,5,Positive,0,Trust,2,Brown,7,Low,2,Safe,0,Travelers,5,Medium,1,High,0,safety steady gains,25% off,Order Now,Stocks,3d rendering of financial growth bar chart
sample_1893.jpg,Standard stock trading tools that provide reliable data for daily use,Finance,5,Neutral,2,Trust,2,Black,1,High,0,Questionable,2,Tech Enthusiasts,2,High,0,Medium,1,standard tools reliable,$5 off,,Stocks,colorful infographic displaying market sectors distribution
sample_1894.jpg,A simple way to track your stock performance with basic features,Finance,5,Neutral,2,Trust,2,Green,3,High,0,Questionable,2,General,0,High,0,Medium,1,simple track performance,,Get Started,Stocks,professional office desk stock reports png
sample_1895.jpg,Review the facts about these stocks before making your next move,Finance,5,Neutral,2,Trust,2,Green,3,High,0,Questionable,2,Car Enthusiasts,4,Medium,1,Medium,1,facts stocks review,$19.99,Learn More,Stocks,transparent overlay stock performance numbers screen png
sample_1896.jpg,Consistent returns that match the market average for balanced investors,Finance,5,Neutral,2,Trust,2,Black,1,Low,2,Questionable,2,Car Enthusiasts,4,High,0,High,0,consistent returns average,$899,Shop Now,Stocks,stylized illustration of upward trending arrows
sample_1897.jpg,Unlock massive potential with stocks that are soaring right now today,Finance,5,Positive,0,Excitement,3,Red,0,Medium,1,Safe,0,Investors,6,High,0,Low,2,massive potential soaring,50% off,Subscribe,Stocks,macro shot financial newspaper headlines png
sample_1898.jpg,Feel the adrenaline of trading fast moving stocks and win big,Finance,5,Positive,0,Excitement,3,Red,0,High,0,Safe,0,General,0,High,0,High,0,adrenaline trading win,10% off,Buy Now,Stocks,digital dashboard with real-time index numbers
sample_1899.jpg,Get ready for explosive growth with these hot new stock picks,Finance,5,Positive,0,Excitement,3,Red,0,High,0,Safe,0,Families,8,Low,2,High,0,explosive growth picks,$299,Subscribe,Stocks,flat design icons of stocks and bonds
sample_1900.jpg,Catch the wave of the next market boom and make huge profits,Finance,5,Positive,0,Excitement,3,White,4,Medium,1,Safe,0,General,0,High,0,High,0,wave boom profits,50% off,Order Now,Stocks,photo of analyst pointing at market chart
sample_1901.jpg,Explore current market trends and see where the best stocks are heading now,Finance,5,Neutral,2,Excitement,3,Brown,7,Low,2,Questionable,2,Food Lovers,1,High,0,Medium,1,market trends stocks,20% off,Subscribe,Stocks,red candlestick market data illustration filetype-png
sample_1902.jpg,Discover fresh investment opportunities that might fit your portfolio goals perfectly today,Finance,5,Neutral,2,Excitement,3,Red,0,High,0,Questionable,2,Investors,6,Low,2,Medium,1,investment opportunities portfolio,$9.99,Book Now,Stocks,financial dashboard with pie charts background
sample_1903.jpg,Check out these advanced trading tools designed for smarter stock market analysis,Finance,5,Neutral,2,Excitement,3,Red,0,Low,2,Questionable,2,Professionals,9,Low,2,Medium,1,trading tools analysis,,Order Now,Stocks,golden bull statue finance concept illustration
sample_1904.jpg,See which stocks are showing strong growth potential this quarter and invest,Finance,5,Neutral,2,Excitement,3,Brown,7,Low,2,Questionable,2,Young Adults,7,Low,2,Medium,1,growth potential stocks,,Apply Now,Stocks,digital tablet showing stock ticker screen
sample_1905.jpg,Get real time updates on stock performance and stay ahead of the curve,Finance,5,Neutral,2,Excitement,3,Black,1,Medium,1,Questionable,2,Tech Enthusiasts,2,High,0,High,0,real time updates,$499,Order Now,Stocks,close-up of hand holding investment portfolio
