image_path,text,theme,theme_num,sentiment,sentiment_num,emotion,emotion_num,dominant_colour,dominant_colour_num,attention_score,attention_score_num,trust_safety,trust_safety_num,del1,target_audience_num,predicted_ctr,predicted_ctr_num,likelihood_shares,likelihood_shares_num,keywords,del2,del3,object_detected,img_desc,target_audience
sample_2019.jpg,Discover the next big opportunity in the world of digital finance,Finance,5,Positive,0,Excitement,3,White,4,High,0,Safe,0,Car Enthusiasts,4,Medium,1,High,0,big opportunity digital finance,,Get Started,Coins,closeup of minted silver coin with date,Coin Collectors
sample_2020.jpg,Jump on the trend that is changing how the world uses money,Finance,5,Positive,0,Excitement,3,Black,1,Medium,1,Safe,0,Tech Enthusiasts,2,Low,2,Low,2,trend world uses money,$49.99,Book Now,Coins,pile of diverse coins from world currencies filetype-png,Coin Collectors
sample_2021.jpg,Discover the potential of digital assets and see what coins can do,Finance,5,Neutral,2,Excitement,3,Blue,2,High,0,Questionable,2,Fashionistas,3,Medium,1,Medium,1,digital assets coins potential,$99,,Coins,gold cryptocurrency coin stack filetype:png,Coin Collectors
sample_2022.jpg,Explore new trends in the market and find interesting coins to watch,Finance,5,Neutral,2,Excitement,3,White,4,Low,2,Questionable,2,Fashionistas,3,Medium,1,Low,2,market trends coins watch,20% off,Book Now,Coins,silver Bitcoin token closeup on black background,Coin Collectors
sample_2023.jpg,Check out the latest features available in these new digital currency tokens,Finance,5,Neutral,2,Excitement,3,Yellow,6,High,0,Questionable,2,General,0,Medium,1,High,0,features tokens currency digital,$899,Try Now,Coins,glittering altcoin emblem on glossy surface filetype:png,Coin Collectors
sample_2024.jpg,See how modern coins are changing the way we handle money today,Finance,5,Neutral,2,Excitement,3,Green,3,Low,2,Questionable,2,Travelers,5,Medium,1,High,0,modern coins money handle,$299,,Coins,digital ethereum coin holographic lighting studio shot,Coin Collectors
sample_2025.jpg,Learn about the technology behind these coins and how they might grow,Finance,5,Neutral,2,Excitement,3,Brown,7,Medium,1,Questionable,2,General,0,High,0,High,0,technology coins growth value,,Subscribe,Coins,stack of colored crypto tokens on white,Coin Collectors
sample_2026.jpg,Watch the market shift and discover new opportunities with these finance coins,Finance,5,Neutral,2,Excitement,3,Blue,2,High,0,Questionable,2,Investors,6,Low,2,High,0,market shift opportunities finance,$29.99,Sign Up,Coins,closeup of embossed gold token edge filetype:png,Coin Collectors
sample_2027.jpg,Find out why investors are looking at these coins for the future,Finance,5,Neutral,2,Excitement,3,Black,1,High,0,Questionable,2,Fashionistas,3,Low,2,Medium,1,investors coins future value,$499,Get Started,Coins,rustic wooden tray with scattered silver coins,Coin Collectors
sample_2028.jpg,Track the performance of these assets and see where the value goes,Finance,5,Neutral,2,Excitement,3,Yellow,6,Low,2,Questionable,2,Families,8,Low,2,High,0,performance assets value track,$899,Learn More,Coins,bright neon cryptocurrency logo on dark background,Coin Collectors
sample_2029.jpg,Do not let inflation eat your savings - consider storing value in coins,Finance,5,Negative,1,Fear,4,Brown,7,Medium,1,Unsafe,1,Professionals,9,Low,2,Medium,1,inflation savings value coins,,Buy Now,Coins,macro shot of textured bronze coin surface filetype:png,Coin Collectors
sample_2030.jpg,Protect your portfolio from volatility - choose stable coins for your safety today,Finance,5,Negative,1,Fear,4,Black,1,High,0,Unsafe,1,Travelers,5,Low,2,High,0,portfolio volatility safety stable,,,Coins,transparent glass sphere containing floating digital coins,Coin Collectors
sample_2031.jpg,Avoid risky trades that could wipe out your account - trade with care,Finance,5,Negative,1,Fear,4,Grey,5,Medium,1,Unsafe,1,Families,8,High,0,High,0,risky trades account safety,$9.99,,Coins,vintage ledger book with coins beside,Coin Collectors
sample_2032.jpg,Hackers are everywhere - secure your digital coins in a cold wallet now,Finance,5,Negative,1,Fear,4,Green,3,High,0,Unsafe,1,Professionals,9,Medium,1,High,0,hackers security wallet digital,,,Coins,golden crypto coin reflected in water filetype:png,Coin Collectors
sample_2033.jpg,Do not fall for fake projects - research coins before you invest money,Finance,5,Negative,1,Fear,4,White,4,Low,2,Unsafe,1,Investors,6,Low,2,Medium,1,fake projects research coins,$19.99,Try Now,Coins,hand holding a set of mixed crypto tokens,Coin Collectors
sample_2034.jpg,Missing the next big trend could cost you - stay informed on coins,Finance,5,Negative,1,Fear,4,Brown,7,Medium,1,Unsafe,1,Food Lovers,1,Medium,1,Low,2,missing trend cost coins,,Learn More,Coins,isolated 3d render of a stablecoin icon,Coin Collectors
sample_2035.jpg,Do not trust exchanges blindly - keep your coins in your own hands,Finance,5,Negative,1,Fear,4,Blue,2,Medium,1,Unsafe,1,Young Adults,7,Medium,1,High,0,exchanges trust security hands,$19.99,,Coins,stacked paper money beside digital coin symbols,Coin Collectors
sample_2036.jpg,Watch out for market crashes - diversify your coins to minimize huge loss,Finance,5,Negative,1,Fear,4,Grey,5,Low,2,Unsafe,1,Young Adults,7,Low,2,High,0,market crashes diversify loss,$499,,Coins,closeup of cold hardware wallet with coins,Coin Collectors
sample_2037.jpg,Losing access to your funds is a nightmare - backup your coin keys now,Finance,5,Negative,1,Fear,4,Yellow,6,High,0,Unsafe,1,Car Enthusiasts,4,Medium,1,High,0,funds access nightmare backup,,Get Started,Coins,digital graph overlay on a floating bitcoin coin,Coin Collectors
sample_2038.jpg,Ignoring market signals is dangerous - analyze coin data before you make moves,Finance,5,Negative,1,Fear,4,Green,3,High,0,Unsafe,1,Professionals,9,High,0,Low,2,market signals data dangerous,,Apply Now,Coins,shimmering cryptocurrency badge with metallic finish,Coin Collectors
sample_2039.jpg,Bad investment advice can ruin you - verify all coin tips yourself today,Finance,5,Negative,1,Fear,4,Yellow,6,Medium,1,Unsafe,1,Investors,6,Low,2,Medium,1,bad advice verify ruin,$10 off,,Coins,minimalist icon of a token in blue circle,Coin Collectors
sample_2040.jpg,Scams are rampant in finance - protect your coins with verified platforms only,Finance,5,Negative,1,Fear,4,Black,1,Medium,1,Unsafe,1,Food Lovers,1,Medium,1,Low,2,scams finance protect platforms,$199,,Coins,crypto coin with security lock overlay filetype:png,Coin Collectors
sample_2041.jpg,Watch your savings grow and feel the joy of financial freedom every day,Finance,5,Positive,0,Joy,0,Grey,5,Low,2,Safe,0,Investors,6,High,0,Low,2,savings growth financial freedom,,Apply Now,Bank,modern glass bank building exterior filetype-png,Bank Customers
sample_2042.jpg,Experience the happiness of easy banking that puts a smile on your face,Finance,5,Positive,0,Joy,0,Red,0,Low,2,Safe,0,Professionals,9,Medium,1,High,0,easy banking happiness,$19.99,Shop Now,Bank,hand holding sleek credit card blurred background,Bank Customers
sample_2043.jpg,Turn your dreams into reality and start enjoying the life you deserve today,Finance,5,Positive,0,Joy,0,Blue,2,Medium,1,Safe,0,Car Enthusiasts,4,Medium,1,High,0,dreams reality life,$199,Sign Up,Bank,golden dollar bills fanned on wooden table,Bank Customers
sample_2044.jpg,Get rewarded for your spending and let your finances bring you pure delight,Finance,5,Positive,0,Joy,0,Grey,5,Low,2,Safe,0,Tech Enthusiasts,2,Medium,1,Medium,1,rewards spending delight,,Learn More,Bank,closeup of safe deposit box lock,Bank Customers
sample_2045.jpg,Discover the simple joy of banking without stress or hidden fees ever again,Finance,5,Positive,0,Joy,0,Red,0,High,0,Safe,0,Fashionistas,3,Low,2,Low,2,simple joy stress free,20% off,Get Started,Bank,digital banking app interface on smartphone screen,Bank Customers
sample_2046.jpg,Secure your future today and feel the excitement of a stable bright future,Finance,5,Positive,0,Joy,0,Black,1,High,0,Safe,0,Tech Enthusiasts,2,High,0,Medium,1,secure future stability,$14.99,Buy Now,Bank,atm machine with green logo nighttime lighting,Bank Customers
sample_2047.jpg,Access your money instantly and enjoy the freedom to buy what you love,Finance,5,Positive,0,Joy,0,Green,3,High,0,Safe,0,Travelers,5,Low,2,Medium,1,instant access freedom,30% off,Get Started,Bank,stack of transparent piggy banks with coins,Bank Customers
sample_2048.jpg,Make smart money moves now and celebrate your financial wins with big smiles,Finance,5,Positive,0,Joy,0,Brown,7,Low,2,Safe,0,Investors,6,Low,2,Low,2,smart money wins,15% off,Book Now,Bank,financial chart rising arrow on computer monitor,Bank Customers
sample_2049.jpg,A solid choice for your daily banking needs and simple savings accounts here,Finance,5,Neutral,2,Joy,0,Grey,5,Low,2,Questionable,2,Car Enthusiasts,4,Low,2,Medium,1,solid choice daily needs,15% off,Subscribe,Bank,businesswoman reviewing statements at wooden desk,Bank Customers
sample_2050.jpg,Manage your funds with standard tools designed for reliable and steady everyday use,Finance,5,Neutral,2,Joy,0,White,4,High,0,Questionable,2,General,0,Low,2,Low,2,manage funds reliable,25% off,Learn More,Bank,closeup of hand inserting card into ATM,Bank Customers
sample_2051.jpg,Basic banking features that work well enough for your regular monthly budget planning,Finance,5,Neutral,2,Joy,0,Grey,5,Medium,1,Questionable,2,Families,8,High,0,Medium,1,basic features budget,$9.99,Subscribe,Bank,shattered piggy bank fragments on carpet,Bank Customers
sample_2052.jpg,Fair rates and decent options for anyone looking to open a new account,Finance,5,Neutral,2,Joy,0,Black,1,Medium,1,Questionable,2,Food Lovers,1,High,0,High,0,fair rates options,$19.99,Buy Now,Bank,red alert stamp over bank statement,Bank Customers
sample_2053.jpg,Stop paying unfair fees and keep your hard earned money where it belongs,Finance,5,Negative,1,Anger,1,Yellow,6,High,0,Unsafe,1,Car Enthusiasts,4,High,0,High,0,unfair fees hard earned,$49.99,Subscribe,Bank,hand with clenched fist holding cash,Bank Customers
sample_2054.jpg,Sick of terrible service and long wait times - demand respect from your bank,Finance,5,Negative,1,Anger,1,White,4,High,0,Unsafe,1,Car Enthusiasts,4,High,0,Medium,1,terrible service respect,,,Bank,dark alley with discarded credit cards,Bank Customers
sample_2055.jpg,Do not let confusing banking policies ruin your day - switch to clarity now,Finance,5,Negative,1,Anger,1,Black,1,Medium,1,Unsafe,1,Food Lovers,1,Low,2,Medium,1,confusing policies clarity,$99,,Bank,timer countdown over loan application form,Bank Customers
sample_2056.jpg,You deserve better than hidden charges and surprise costs on your monthly statement,Finance,5,Negative,1,Anger,1,Green,3,High,0,Unsafe,1,Professionals,9,Medium,1,Medium,1,hidden charges costs,,Get Started,Bank,warning symbols surrounding low interest rate text,Bank Customers
sample_2057.jpg,Fed up with low interest rates that barely grow your savings - take action,Finance,5,Negative,1,Anger,1,Grey,5,Low,2,Unsafe,1,Young Adults,7,High,0,Medium,1,low interest rates,10% off,Apply Now,Bank,security camera overlooking vault door,Bank Customers
sample_2058.jpg,Tired of worrying about fraud and weak security - protect your assets properly now,Finance,5,Negative,1,Anger,1,White,4,Low,2,Unsafe,1,Travelers,5,Low,2,Medium,1,fraud security assets,$199,Shop Now,Bank,sign reading no fees with red cross,Bank Customers
sample_2059.jpg,Stop getting rejected for loans and find a lender who actually values you,Finance,5,Negative,1,Anger,1,Blue,2,Medium,1,Unsafe,1,Food Lovers,1,High,0,Low,2,rejected loans lender,15% off,,Bank,frustrated customer at bank counter desk,Bank Customers
sample_2060.jpg,Do not accept rude support staff - get the customer service you deserve today,Finance,5,Negative,1,Anger,1,Black,1,High,0,Unsafe,1,Professionals,9,Medium,1,Medium,1,rude support service,25% off,Learn More,Bank,empty safe with open lock showing darkness,Bank Customers
sample_2061.jpg,Frustrated by hidden fees - see our transparent terms before you open an account,Finance,5,Neutral,2,Anger,1,Blue,2,Low,2,Questionable,2,Travelers,5,Medium,1,High,0,hidden fees transparent terms,$9.99,Try Now,Bank,Transparent bank fees chart illustration filetype:png,Bank Customers
sample_2062.jpg,Tired of long hold times - try our efficient online banking system right now,Finance,5,Neutral,2,Anger,1,Grey,5,High,0,Questionable,2,Investors,6,High,0,Medium,1,long hold times efficient,,Learn More,Bank,Detailed bank statement layout infographic filetype:png,Bank Customers
sample_2063.jpg,Confusing statements are annoying - switch to clear monthly reports starting today,Finance,5,Neutral,2,Anger,1,Green,3,High,0,Questionable,2,Food Lovers,1,High,0,High,0,confusing statements clear reports,$29.99,Shop Now,Bank,Long hold time telephone queue illustration filetype:png,Bank Customers
sample_2064.jpg,Unexpected charges can be frustrating - know exactly what you pay for,Finance,5,Neutral,2,Anger,1,Brown,7,Medium,1,Questionable,2,General,0,Low,2,High,0,unexpected charges fees transparent,$299,Subscribe,Bank,Extra charge notification icon transparent background filetype:png,Bank Customers
sample_2065.jpg,Your money deserves the highest level of security and trust from us,Finance,5,Positive,0,Trust,2,Blue,2,Medium,1,Safe,0,Investors,6,High,0,Low,2,security trust money,,Subscribe,Bank,Secure vault door digital lock graphic filetype:png,Bank Customers
sample_2066.jpg,We protect your assets with a commitment to absolute safety always,Finance,5,Positive,0,Trust,2,Black,1,Medium,1,Safe,0,General,0,Medium,1,Medium,1,assets safety commitment,,Order Now,Bank,Safety shield symbol banking industry vector filetype:png,Bank Customers
sample_2067.jpg,Bank with confidence knowing we prioritize your financial security above all,Finance,5,Positive,0,Trust,2,Yellow,6,High,0,Safe,0,Young Adults,7,Low,2,High,0,confidence financial security,10% off,Learn More,Bank,Gold trust badge seal banking filetype:png,Bank Customers
sample_2068.jpg,A reliable partner for your life savings with a proven track record,Finance,5,Positive,0,Trust,2,Yellow,6,Medium,1,Safe,0,Young Adults,7,Low,2,High,0,reliable partner savings,50% off,Order Now,Bank,Reliable partner handshake business icon filetype:png,Bank Customers
sample_2069.jpg,Trust our secure systems to keep your personal data safe always,Finance,5,Positive,0,Trust,2,Blue,2,High,0,Safe,0,Professionals,9,High,0,Low,2,secure systems data,20% off,Order Now,Bank,Personal data encryption lock illustration filetype:png,Bank Customers
sample_2070.jpg,Experience the peace of mind that comes with guaranteed secure banking,Finance,5,Positive,0,Trust,2,Red,0,Medium,1,Safe,0,Families,8,High,0,Low,2,peace of mind,30% off,Learn More,Bank,Secure cloud banking data icon filetype:png,Bank Customers
sample_2071.jpg,We value your trust and provide a safe place for money,Finance,5,Positive,0,Trust,2,Black,1,High,0,Safe,0,Professionals,9,Low,2,High,0,safe place money,,Subscribe,Bank,Safe money box illustration flat design filetype:png,Bank Customers
sample_2072.jpg,Count on us for honest advice and secure financial solutions today,Finance,5,Positive,0,Trust,2,Brown,7,Low,2,Safe,0,Fashionistas,3,Low,2,High,0,honest advice financial,$99,Sign Up,Bank,Honest advice speech bubble graphic filetype:png,Bank Customers
sample_2073.jpg,Standard banking features that provide reliable access to your money every day,Finance,5,Neutral,2,Trust,2,Red,0,Medium,1,Questionable,2,Travelers,5,Low,2,Low,2,standard banking features,$14.99,Buy Now,Bank,Everyday banking access mobile app screenshot filetype:png,Bank Customers
sample_2074.jpg,Essential security measures keep your funds safe without any complicated terms,Finance,5,Neutral,2,Trust,2,White,4,Low,2,Questionable,2,Food Lovers,1,Medium,1,Medium,1,security measures funds,10% off,,Bank,Essential security measures icon set filetype:png,Bank Customers
sample_2075.jpg,A dependable account option for your basic savings and checking needs,Finance,5,Neutral,2,Trust,2,Green,3,Medium,1,Questionable,2,Tech Enthusiasts,2,Low,2,Low,2,dependable account savings,30% off,Apply Now,Bank,Basic savings account form template filetype:png,Bank Customers
sample_2076.jpg,Consistent service that manages your transactions securely and efficiently every time,Finance,5,Neutral,2,Trust,2,Red,0,Medium,1,Questionable,2,Families,8,Medium,1,High,0,consistent service transactions,$499,Book Now,Bank,Transaction management flowchart diagram filetype:png,Bank Customers
sample_2077.jpg,Start your journey to financial freedom with our amazing new accounts,Finance,5,Positive,0,Excitement,3,Brown,7,High,0,Safe,0,Families,8,High,0,High,0,financial freedom accounts,30% off,Subscribe,Bank,Financial freedom roadmap illustration vibrant colors filetype:png,Bank Customers
sample_2078.jpg,Feel the rush of approval with our fast and easy loans,Finance,5,Positive,0,Excitement,3,Black,1,Medium,1,Safe,0,Investors,6,Low,2,Low,2,rush approval loans,$5 off,Subscribe,Bank,Fast loan approval speedometer graphic filetype:png,Card Users
sample_2079.jpg,Discover the excitement of watching your investments grow every single day,Finance,5,Positive,0,Excitement,3,Blue,2,Low,2,Safe,0,Professionals,9,High,0,Low,2,excitement investments grow,50% off,Get Started,Bank,Investment growth chart upward arrow vector filetype:png,Investment Seekers
sample_2080.jpg,Turn your dreams into reality with powerful financial tools right now,Finance,5,Positive,0,Excitement,3,Yellow,6,Medium,1,Safe,0,Investors,6,High,0,Medium,1,dreams reality tools,$499,Subscribe,Bank,Powerful financial tools dashboard UI mockup filetype:png,Investment Seekers
sample_2081.jpg,Explore new digital banking tools designed to help you manage money with ease,Finance,5,Neutral,2,Excitement,3,Blue,2,Medium,1,Questionable,2,Food Lovers,1,High,0,Low,2,digital banking tools money,$99,Subscribe,Bank,digital banking dashboard interface mockup,Bank Customers
sample_2082.jpg,Discover fresh investment opportunities available now through this secure online platform for you,Finance,5,Neutral,2,Excitement,3,Green,3,Low,2,Questionable,2,Investors,6,Medium,1,High,0,investment opportunities secure platform,$5 off,Try Now,Bank,modern mobile banking app screen illustration,Investment Seekers
sample_2083.jpg,See what the new mobile app update can do for your daily spending,Finance,5,Neutral,2,Excitement,3,Brown,7,Medium,1,Questionable,2,Families,8,Medium,1,Medium,1,mobile app update spending,50% off,Buy Now,Bank,sleek credit card with holographic design filetype png,Card Users
sample_2084.jpg,Plan your financial future with new tools built to support your growing goals,Finance,5,Neutral,2,Excitement,3,Blue,2,Medium,1,Questionable,2,Investors,6,Medium,1,Medium,1,financial future tools goals,$10 off,Subscribe,Bank,piggy bank filled with coins vector graphic,Investment Seekers
sample_2085.jpg,Check out the benefits of this modern checking account designed for everyday use,Finance,5,Neutral,2,Excitement,3,Grey,5,Low,2,Questionable,2,Food Lovers,1,Low,2,High,0,modern checking account benefits,,Get Started,Bank,financial growth chart with upward arrow,Bank Customers
sample_2086.jpg,View current savings rates and find out how to make your money grow,Finance,5,Neutral,2,Excitement,3,Red,0,Medium,1,Questionable,2,Professionals,9,Medium,1,Medium,1,savings rates money grow,$99,Try Now,Bank,secure lock symbol with digital circuit background,Investment Seekers
sample_2087.jpg,Browse competitive loan offers tailored to fit your specific personal needs today,Finance,5,Neutral,2,Excitement,3,Red,0,Low,2,Questionable,2,Fashionistas,3,High,0,Low,2,competitive loan offers personal,25% off,Book Now,Bank,transparent bank statement layout screenshot filetype png,Card Users
sample_2088.jpg,Experience a smarter way to track your finances with this intuitive dashboard feature,Finance,5,Neutral,2,Excitement,3,Yellow,6,Low,2,Questionable,2,Car Enthusiasts,4,Low,2,Medium,1,track finances dashboard feature,30% off,Sign Up,Bank,intuitive expense tracking dashboard UI,Bank Customers
sample_2089.jpg,Do not let fraudsters steal your hard earned cash - secure your account now,Finance,5,Negative,1,Fear,4,Brown,7,High,0,Unsafe,1,Fashionistas,3,High,0,High,0,fraudsters security account protection,30% off,,Bank,safe vault door with gold bars illustration,Bank Customers
sample_2090.jpg,Protect your identity from theft with advanced security features built for your safety,Finance,5,Negative,1,Fear,4,Red,0,Low,2,Unsafe,1,Families,8,High,0,Medium,1,identity theft security safety,$199,,Bank,anti-fraud shield icon in blue gradient,Bank Customers
sample_2091.jpg,Stop losing money to hidden fees every month - switch to transparent banking today,Finance,5,Negative,1,Fear,4,Blue,2,High,0,Unsafe,1,Food Lovers,1,Medium,1,High,0,hidden fees transparent banking,$99,,Bank,zero fee checking account card mockup filetype png,Bank Customers
sample_2092.jpg,Avoid risky investments that threaten your retirement - choose stable financial guidance instead,Finance,5,Negative,1,Fear,4,Yellow,6,Medium,1,Unsafe,1,Travelers,5,Medium,1,High,0,risky investments retirement stability,20% off,,Bank,high interest savings rate badge design,Investment Seekers
sample_2093.jpg,Prevent costly overdraft fees from draining your balance - set up smart alerts now,Finance,5,Negative,1,Fear,4,Brown,7,High,0,Unsafe,1,Fashionistas,3,Medium,1,Medium,1,overdraft fees balance alerts,30% off,Get Started,Bank,loan offer document with highlighted terms,Bank Customers
sample_2094.jpg,Do not leave your sensitive financial data exposed - upgrade to stronger protection today,Finance,5,Negative,1,Fear,4,Green,3,Low,2,Unsafe,1,Food Lovers,1,Low,2,High,0,financial data protection security,$19.99,,Bank,overdraft alert notification on smartphone screen,Bank Customers
sample_2095.jpg,Do not watch your savings lose value over time - find better rates here,Finance,5,Negative,1,Fear,4,Blue,2,Medium,1,Unsafe,1,Tech Enthusiasts,2,High,0,High,0,savings value rates inflation,$19.99,Buy Now,Bank,identity theft protection badge with fingerprint filetype png,Investment Seekers
sample_2096.jpg,Guard your credit score against errors and fraud - monitor your report daily,Finance,5,Negative,1,Fear,4,Yellow,6,Medium,1,Unsafe,1,Travelers,5,Low,2,Medium,1,credit score errors fraud,$29.99,,Bank,emergency fund jar labeled savings illustration,Card Users
sample_2097.jpg,Do not fall victim to clever phone scams - verify every request first,Finance,5,Negative,1,Fear,4,White,4,Medium,1,Unsafe,1,Travelers,5,Medium,1,High,0,phone scams verify safety,$9.99,,Bank,inflation impact graph with declining curve,Card Users
sample_2098.jpg,Do not get caught without an emergency fund - start saving for security today,Finance,5,Negative,1,Fear,4,Green,3,Medium,1,Unsafe,1,Tech Enthusiasts,2,Medium,1,Medium,1,emergency fund saving security,$899,Shop Now,Bank,debt consolidation calculator interface design,Investment Seekers
sample_2099.jpg,Do not let inflation eat your savings - explore growth options available to you,Finance,5,Negative,1,Fear,4,Brown,7,Low,2,Unsafe,1,Families,8,Medium,1,Medium,1,inflation savings growth options,25% off,,Bank,credit score monitoring dashboard with gauge filetype png,Investment Seekers
sample_2100.jpg,Avoid the trap of endless high interest debt - consolidate for a better future,Finance,5,Negative,1,Fear,4,Green,3,Medium,1,Unsafe,1,Car Enthusiasts,4,Low,2,Medium,1,high interest debt consolidate,,Buy Now,Bank,online investment platform with portfolio tiles,Card Users
sample_2101.jpg,Watch your savings grow and feel the thrill of financial freedom today,Finance,5,Positive,0,Joy,0,Brown,7,High,0,Safe,0,Young Adults,7,High,0,Medium,1,savings grow freedom,50% off,Get Started,Investment,modern blue stock market chart illustration filetype:png,Investment Seekers
sample_2102.jpg,Start investing now and enjoy a future filled with endless happiness,Finance,5,Positive,0,Joy,0,Blue,2,Low,2,Safe,0,Families,8,High,0,Medium,1,investing future happy,25% off,Order Now,Investment,gold bars on reflective surface high resolution,Investment Seekers
sample_2103.jpg,Smart investing leads to bright smiles and dreams coming true,Finance,5,Positive,0,Joy,0,White,4,Low,2,Safe,0,Families,8,Low,2,Medium,1,smart investing dreams,$9.99,Try Now,Investment,minimalist green piggy bank vector art,Investment Seekers
sample_2104.jpg,Build your wealth and celebrate every victory along your journey,Finance,5,Positive,0,Joy,0,Green,3,Medium,1,Safe,0,Professionals,9,High,0,Medium,1,build wealth celebrate,$5 off,Get Started,Investment,flat design financial report dashboard layout,Investment Seekers
sample_2105.jpg,Experience the joy of watching your money work hard for you,Finance,5,Positive,0,Joy,0,Yellow,6,Low,2,Safe,0,Investors,6,Medium,1,Medium,1,joy money work,10% off,Book Now,Investment,closeup hand holding smartphone finance app,Investment Seekers
sample_2106.jpg,Secure your happy future with smart investment choices made today,Finance,5,Positive,0,Joy,0,Yellow,6,High,0,Safe,0,Travelers,5,Low,2,Low,2,happy future growth,,Get Started,Investment,clear glass jar filled with coins,Investment Seekers
sample_2107.jpg,Invest in your dreams and feel the excitement of financial growth,Finance,5,Positive,0,Joy,0,Red,0,Low,2,Safe,0,Travelers,5,High,0,Medium,1,invest dreams growth,$14.99,Try Now,Investment,stylish office desk with laptop calculator,Investment Seekers
sample_2108.jpg,Make your money work for you and enjoy life to the fullest,Finance,5,Positive,0,Joy,0,Brown,7,Medium,1,Safe,0,Fashionistas,3,Medium,1,High,0,money work enjoy,$99,Apply Now,Investment,abstract geometric bar graph with teal accents,Investment Seekers
sample_2109.jpg,A solid investment plan helps you reach your financial goals steadily,Finance,5,Neutral,2,Joy,0,Blue,2,High,0,Questionable,2,Food Lovers,1,High,0,Low,2,investment plan goals,$29.99,Try Now,Investment,brown leather wallet open showing credit cards,Investment Seekers
sample_2110.jpg,Find satisfaction in knowing your money is safe and growing,Finance,5,Neutral,2,Joy,0,White,4,Low,2,Questionable,2,Fashionistas,3,High,0,Low,2,satisfaction money safe,50% off,Try Now,Investment,vibrant digital currency symbols floating background,Investment Seekers
sample_2111.jpg,Investing offers a reliable way to build a stable future,Finance,5,Neutral,2,Joy,0,Brown,7,Low,2,Questionable,2,Travelers,5,High,0,High,0,investing reliable stable,$199,Shop Now,Investment,professional businessman analyzing charts on monitor,Investment Seekers
sample_2112.jpg,Manage your portfolio with confidence and enjoy the steady returns,Finance,5,Neutral,2,Joy,0,Blue,2,Medium,1,Questionable,2,Tech Enthusiasts,2,High,0,High,0,portfolio confidence returns,$10 off,Subscribe,Investment,elegant building facade of historic bank,Investment Seekers
sample_2113.jpg,Stop losing money on bad advice and take control now,Finance,5,Negative,1,Anger,1,White,4,High,0,Unsafe,1,Car Enthusiasts,4,Medium,1,Medium,1,losing money control,$299,,Investment,slick infographic of diversified investment portfolio,Investment Seekers
sample_2114.jpg,Fed up with low returns - switch to a strategy that works,Finance,5,Negative,1,Anger,1,Blue,2,High,0,Unsafe,1,Fashionistas,3,High,0,Low,2,low returns strategy,20% off,,Investment,whiteboard with handwritten financial growth plan,Investment Seekers
sample_2115.jpg,Do not let bank fees eat your profits - fight back today,Finance,5,Negative,1,Anger,1,White,4,Low,2,Unsafe,1,Car Enthusiasts,4,Medium,1,Medium,1,bank fees profits,25% off,,Investment,closeup of stamp of dollar bill texture,Investment Seekers
sample_2116.jpg,Tired of watching your savings stagnate - demand better growth now,Finance,5,Negative,1,Anger,1,Blue,2,Low,2,Unsafe,1,Fashionistas,3,High,0,High,0,savings stagnate growth,$99,Book Now,Investment,blue gradient background with rising arrow icon,Investment Seekers
sample_2117.jpg,Why settle for average when you could achieve so much more,Finance,5,Negative,1,Anger,1,Black,1,Medium,1,Unsafe,1,Fashionistas,3,Medium,1,Low,2,settle average achieve,$299,Sign Up,Investment,high contrast line chart with red markers,Investment Seekers
sample_2118.jpg,Avoid the frustration of poor investments - choose proven winners today,Finance,5,Negative,1,Anger,1,Grey,5,Low,2,Unsafe,1,Tech Enthusiasts,2,Low,2,Medium,1,frustration poor investments,$10 off,Buy Now,Investment,stack of paper financial statements on desk,Investment Seekers
sample_2119.jpg,Stop throwing money away on risky schemes and start building wealth,Finance,5,Negative,1,Anger,1,Brown,7,Low,2,Unsafe,1,Fashionistas,3,Low,2,Medium,1,risky schemes wealth,$9.99,,Investment,modern app UI displaying portfolio performance,Investment Seekers
sample_2120.jpg,Angry about missing out on market gains - fix your portfolio now,Finance,5,Negative,1,Anger,1,Yellow,6,Medium,1,Unsafe,1,Car Enthusiasts,4,Medium,1,Low,2,missing market gains,30% off,Get Started,Investment,silhouette of city skyline with financial overlay,Investment Seekers
sample_2121.jpg,Stop letting high fees destroy your returns and choose a low cost fund today,Finance,5,Neutral,2,Anger,1,Red,0,Medium,1,Questionable,2,Travelers,5,Medium,1,Medium,1,fees returns cost,$899,Buy Now,Investment,gold bars stacked on wooden table,Investment Seekers
sample_2122.jpg,Volatility is frustrating so protect your capital with a strategy that minimizes risk,Finance,5,Neutral,2,Anger,1,Yellow,6,Medium,1,Questionable,2,Travelers,5,Medium,1,Medium,1,volatility risk capital,,Sign Up,Investment,closeup of financial line chart in green,Investment Seekers
sample_2123.jpg,Hidden charges make investing hard so keep more of your money with transparent fees,Finance,5,Neutral,2,Anger,1,Black,1,Low,2,Questionable,2,Young Adults,7,Low,2,Medium,1,charges money transparent,$9.99,Try Now,Investment,hand holding vintage calculator with spreadsheets,Investment Seekers
sample_2124.jpg,Complex terms are irritating so get a plan that makes sense for you,Finance,5,Neutral,2,Anger,1,Black,1,Medium,1,Questionable,2,Food Lovers,1,Low,2,Low,2,terms plan sense,30% off,Learn More,Investment,modern office desk with laptop and charts,Investment Seekers
